Python;SERVIMED;'7894916500333;NEUTROFER 300 MG 30 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;160;60;48,97;0,0;7,140000000000001;51,050000000000004
Python;SERVIMED;'7896015511111;STELAZINE 2 MG 20 CP *S;2024-12-13 09:11:28;RJ;SERVIMED;0;0;50;9,6;0,06;1,41;9,5
Python;SERVIMED;'7896637028479;LABIRIN 16 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;221;160;20,46;0,042;2,86;20,43
Python;SERVIMED;'7891268144024;FELDENE 20 MG 15 CAPS R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;72;51,19;0,0;8,0;53,9
Python;SERVIMED;'7896006298526;VODOL CREM 28 GR R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;80;26,43;0,0;3,85;27,55
Python;SERVIMED;'7891268144086;FELDENE 20 MG 10 CAPS R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;45;33,28;0,0;5,2;35,04
Python;SERVIMED;'7896026301381;SIFROL 0,250 MG 30 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;126;117,51;0,0;18,35;123,71000000000001
Python;SERVIMED;'7896422507301;CETOCONAZOL+BETAMET+NEOM CREM 30 GR G;2024-12-13 09:11:28;RJ;SERVIMED;0;0;90;27,3;0,5766;1,3900000000000001;11,75
Python;SERVIMED;'7891317015176;MINILAX SOL RETAL 7 BG T;2024-12-13 09:11:28;RJ;SERVIMED;1;889;108;41,12;0,04;5,75;41,14
Python;SERVIMED;'7896637022842;MIOSAN 10 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;145;160;55,97;0,042;7,8100000000000005;55,89
Python;SERVIMED;'7896422506267;CETOCONAZOL CREM 30 GR G;2024-12-13 09:11:28;RJ;SERVIMED;0;0;90;23,82;0,58;1,2;10,17
Python;SERVIMED;'7896112493440;TRIAZOL 150 MG 2 CAPS S;2024-12-13 09:11:28;RJ;SERVIMED;1;13;48;44,58;0,05;6,62;44,589999999999996
Python;SERVIMED;'7896422504119;AMOXICILINA 500 MG 15 CAPS GA;2024-12-13 09:11:28;RJ;SERVIMED;0;0;55;28,05;0,3944;2,19;17,42
Python;SERVIMED;'7896261000025;VOLTAREN SR 75 MG 20 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;100;45,28;0,0;7,07;47,67
Python;SERVIMED;'7896094903272;EPOCLER ABACAXI 12 FLACON 10 ML T;2024-12-13 09:11:28;RJ;SERVIMED;1;391;24;36,78;0,06;5,04;36,04
Python;SERVIMED;'7896070601451;SECNIDAL 1000 MG 4 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;33;120;76,15;0,05;10,540000000000001;75,4
Python;SERVIMED;'7896637022415;LITOCIT 10 MG 60 CP T;2024-12-13 09:11:28;RJ;SERVIMED;1;96;24;68,32000000000001;0,042;9,540000000000001;68,22
