Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7908615088136;DERCOS VCY SHP AC OLEOSOS REFIL 200G;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;79,78;0,0;0,0;79,78
Python;NAZARIA;'7896033231084;CANECA LILLO ANTIV APREN MAG 207ML AZUL;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;40,25;0,0;0,0;40,25
Python;NAZARIA;'7896007553365;PROT DIARIO INTIMUS EXTRA PROT LONG 48UN;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;12,7;0,0;0,0;12,7
Python;NAZARIA;'7896672203589;TRIMBOW 120DS 8,9MG #;2025-09-19 17:25:40;MA;NAZARIA;1;201;12;373,16;0,06;0,0;350,77
Python;NAZARIA;'7896281152773;ARTRODAR 50MG 20CAP;2025-09-19 17:25:40;MA;NAZARIA;0;0;120;124,79;0,0;0,0;124,79
Python;NAZARIA;'7509546702735;CR DENT COLGATE TOTAL ORIGINAL MINT 12X50G L12P10;2025-09-19 17:25:40;MA;NAZARIA;0;0;6;55,95;0,0;0,0;55,95
Python;NAZARIA;'7897732607262;SALUDOZ CALCICOLAX 60CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;50;48,43;0,12;0,0;42,62
Python;NAZARIA;'7896007201525;PRESERV BLOWTEX SKYN GRANDE 3UN;2025-09-19 17:25:40;MA;NAZARIA;1;413;48;11,09;0,055;0,0;10,48
Python;NAZARIA;'7896422511087;DESONIDA POM TOP 30GR (MD7-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;90;29,08;0,0;0,0;29,08
Python;NAZARIA;'7896015517014;SAL DE FRUTA ENO 60ENV GUARA;2025-09-19 17:25:40;MA;NAZARIA;1;929;60;117,66;0,05;0,0;111,78
Python;NAZARIA;'7896181927044;CELECOXIBE 200MG 15CAP C1 (A4H-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;50;58,55;0,6973;0,0;17,72
